,STATION_NO,COMMUNITY_NAME,STATION_NAME,LAT_STATION,LON_STATION,ROUTE,geometry
386,3203,NAKHLAT JABAL ALI,Al Ghubaiba Bus Station 23,25.0,55.0,15,POINT (55 25)
387,2928,NAKHLAT JABAL ALI,Al Ghubaiba Bus Station 25,25.0,55.0,21,POINT (55 25)
388,3303,NAKHLAT JABAL ALI,Al Ghubaiba Bus Station 27,25.0,55.0,6,POINT (55 25)
389,1794,NAKHLAT JABAL ALI,Al Ghubaiba Bus Station 29,25.0,55.0,X23,POINT (55 25)
390,2564,NAKHLAT JABAL ALI,Al Ghubaiba Bus Station 3,25.0,55.0,61,POINT (55 25)
391,2254,NAKHLAT JABAL ALI,Al Ghubaiba Bus Station 4,25.0,55.0,C05,POINT (55 25)
392,3205,NAKHLAT JABAL ALI,Al Ghubaiba Bus Station 43,25.0,55.0,12,POINT (55 25)
393,3211,NAKHLAT JABAL ALI,Al Ghubaiba Bus Station 44,25.0,55.0,93,POINT (55 25)
394,3208,NAKHLAT JABAL ALI,Al Ghubaiba Bus Station 45,25.0,55.0,9,POINT (55 25)
395,3182,NAKHLAT JABAL ALI,Al Ghubaiba Bus Station 46,25.0,55.0,X92,POINT (55 25)
396,3229,NAKHLAT JABAL ALI,Al Ghubaiba Bus Station 48,25.0,55.0,66,POINT (55 25)
397,3231,NAKHLAT JABAL ALI,Al Ghubaiba Bus Station 49,25.0,55.0,67,POINT (55 25)
398,3192,NAKHLAT JABAL ALI,Al Ghubaiba Bus Station 50,25.0,55.0,95,POINT (55 25)
399,2862,NAKHLAT JABAL ALI,Al Ghubaiba Bus Station 6,25.0,55.0,61D,POINT (55 25)
401,2759,NAKHLAT JABAL ALI,Al Ghubaiba Bus Station 7,25.0,55.0,8,POINT (55 25)
403,1537,NAKHLAT JABAL ALI,Al Ghubaiba Marine Transport Station 1,25.0,55.0,FR1,POINT (55 25)
405,4233,NAKHLAT JABAL ALI,Al Ghubaiba Metro Station,25.0,55.0,8,POINT (55 25)
410,3292,NAKHLAT JABAL ALI,Al Ghurair University 2 1,25.0,55.0,320,POINT (55 25)
412,3261,NAKHLAT JABAL ALI,Al Ghurair University 2 2,25.0,55.0,320,POINT (55 25)
414,3293,NAKHLAT JABAL ALI,Al Ghurair University 3 1,25.0,55.0,320,POINT (55 25)
416,3260,NAKHLAT JABAL ALI,Al Ghurair University 3 2,25.0,55.0,320,POINT (55 25)
418,3263,NAKHLAT JABAL ALI,Al Ghurair University Road,25.0,55.0,320,POINT (55 25)
420,4741,NAKHLAT JABAL ALI,Al Hawai Twin Towers,25.0,55.0,F21,POINT (55 25)
421,4313,NAKHLAT JABAL ALI,Al Huraiz Establishment,25.0,55.0,13A,POINT (55 25)
422,1609,NAKHLAT JABAL ALI,Al Jaddaf Marine Transport Station 1,25.0,55.0,BM2,POINT (55 25)
424,1756,NAKHLAT JABAL ALI,Al Jaddaf Marine Transport Station 1,25.0,55.0,C04,POINT (55 25)
425,4234,NAKHLAT JABAL ALI,Al Jaddaf Metro Station A1,25.0,55.0,C04,POINT (55 25)
426,4241,NAKHLAT JABAL ALI,Al Jaddaf Metro Station A2,25.0,55.0,C04,POINT (55 25)
427,4199,NAKHLAT JABAL ALI,Al Jadeed Bakery 1,25.0,55.0,13,POINT (55 25)
430,4203,NAKHLAT JABAL ALI,Al Jadeed Bakery 2,25.0,55.0,13,POINT (55 25)
434,4573,NAKHLAT JABAL ALI,Al Jafiliya Bus Station 1,25.0,55.0,F27,POINT (55 25)
435,4577,NAKHLAT JABAL ALI,Al Jafiliya Bus Station 2,25.0,55.0,F09,POINT (55 25)
436,4578,NAKHLAT JABAL ALI,Al Jafiliya Bus Station 3,25.0,55.0,10,POINT (55 25)
439,4579,NAKHLAT JABAL ALI,Al Jafiliya Bus Station 4,25.0,55.0,91A,POINT (55 25)
441,3934,NAKHLAT JABAL ALI,Al Jafiliya MS Landside,25.0,55.0,10,POINT (55 25)
456,2440,NAKHLAT JABAL ALI,Al Jafiliya MS Seaside,25.0,55.0,21,POINT (55 25)
466,2036,NAKHLAT JABAL ALI,Al Karama Bus Station 3,25.0,55.0,C03,POINT (55 25)
467,3035,NAKHLAT JABAL ALI,Al Karama Bus Station 5,25.0,55.0,X25,POINT (55 25)
468,2863,NAKHLAT JABAL ALI,Al Khail Heights Apartment 1,25.0,55.0,50,POINT (55 25)
469,2865,NAKHLAT JABAL ALI,Al Khail Heights Apartment 2,25.0,55.0,50,POINT (55 25)
470,3652,NAKHLAT JABAL ALI,Al Khail Metro Station Seaside,25.0,55.0,83,POINT (55 25)
473,4362,NAKHLAT JABAL ALI,Al Khail Rd 1 (Non Stop) 1,25.0,55.0,97,POINT (55 25)
474,4365,NAKHLAT JABAL ALI,Al Khail Rd 1 (Non Stop) 2,25.0,55.0,97,POINT (55 25)
475,4363,NAKHLAT JABAL ALI,Al Khail Rd 2 (Non Stop) 1,25.0,55.0,97,POINT (55 25)
476,4364,NAKHLAT JABAL ALI,Al Khail Rd 2 (Non Stop) 2,25.0,55.0,97,POINT (55 25)
493,3641,NAKHLAT JABAL ALI,"Al Khawaneej 2,  Taif Al Madina Labour C",25.0,55.0,34,POINT (55 25)
494,3644,NAKHLAT JABAL ALI,"Al Khawaneej 2,  Taif Al Madina Labour C",25.0,55.0,34,POINT (55 25)
495,3640,NAKHLAT JABAL ALI,"Al Khawaneej 2, Al Brayan Labour Camp",25.0,55.0,34,POINT (55 25)
496,2568,NAKHLAT JABAL ALI,"Al Khawaneej 2, Arolink Staff Acommodati",25.0,55.0,34,POINT (55 25)
497,3643,NAKHLAT JABAL ALI,Al Khawaneej Bus Depot 1,25.0,55.0,34,POINT (55 25)
498,2572,NAKHLAT JABAL ALI,Al Khawaneej Bus Depot 2,25.0,55.0,34,POINT (55 25)
499,2165,NAKHLAT JABAL ALI,Al Khulafa'a Al Rashideen Boys School 1,25.0,55.0,13B,POINT (55 25)
506,2069,NAKHLAT JABAL ALI,Al Khulafa'a Al Rashideen Boys School 2,25.0,55.0,43,POINT (55 25)
517,4444,NAKHLAT JABAL ALI,Al Maaref Private School,25.0,55.0,F21,POINT (55 25)
526,5174,NAKHLAT JABAL ALI,Al Madar Scala Tower 2,25.0,55.0,F41,POINT (55 25)
532,2594,NAKHLAT JABAL ALI,"Al Mamzar, Shabab Alahli Club",25.0,55.0,17,POINT (55 25)
535,2256,NAKHLAT JABAL ALI,Al Mina Road 1,25.0,55.0,12,POINT (55 25)
539,2252,NAKHLAT JABAL ALI,Al Mina Road 2,25.0,55.0,12,POINT (55 25)
543,1620,NAKHLAT JABAL ALI,Al Mizhar Mall 1,25.0,55.0,F05,POINT (55 25)
544,1628,NAKHLAT JABAL ALI,Al Mizhar Mall 2,25.0,55.0,F05,POINT (55 25)
545,3377,NAKHLAT JABAL ALI,"Al Mizhir 1, Arabian Center",25.0,55.0,F05,POINT (55 25)
546,1612,NAKHLAT JABAL ALI,"Al Mizhir, Islamic School A1",25.0,55.0,31,POINT (55 25)
548,1636,NAKHLAT JABAL ALI,"Al Mizhir, Islamic School B1",25.0,55.0,31,POINT (55 25)
550,3412,NAKHLAT JABAL ALI,"Al Nahda 1, Al Banai 1",25.0,55.0,22,POINT (55 25)
552,3398,NAKHLAT JABAL ALI,"Al Nahda 1, Al Banai 2",25.0,55.0,22,POINT (55 25)
555,3411,NAKHLAT JABAL ALI,"Al Nahda 1, Burj Al Nahda 1",25.0,55.0,22,POINT (55 25)
557,3399,NAKHLAT JABAL ALI,"Al Nahda 1, Burj Al Nahda 2",25.0,55.0,22,POINT (55 25)
560,3409,NAKHLAT JABAL ALI,"Al Nahda 1, Burj Al Noor 1",25.0,55.0,20,POINT (55 25)
566,3401,NAKHLAT JABAL ALI,"Al Nahda 1, Burj Al Noor 2",25.0,55.0,20,POINT (55 25)
572,4369,NAKHLAT JABAL ALI,"Al Nahda 1, DEWA 1",25.0,55.0,F21,POINT (55 25)
577,4367,NAKHLAT JABAL ALI,"Al Nahda 1, DEWA 2",25.0,55.0,23,POINT (55 25)
582,4368,NAKHLAT JABAL ALI,"Al Nahda 1, Dubai Scholars Pvt School 2",25.0,55.0,F22,POINT (55 25)
586,3397,NAKHLAT JABAL ALI,"Al Nahda 1, Fatma Mohammad Masjid 1",25.0,55.0,24,POINT (55 25)
587,4320,NAKHLAT JABAL ALI,"Al Nahda 1, Mai Tower",25.0,55.0,F22,POINT (55 25)
591,3207,NAKHLAT JABAL ALI,"Al Nahda 1, Masjid Rada 1",25.0,55.0,22,POINT (55 25)
593,3185,NAKHLAT JABAL ALI,"Al Nahda 1, Masjid Rada 2",25.0,55.0,22,POINT (55 25)
596,4321,NAKHLAT JABAL ALI,"Al Nahda 1, Mattar Plaza",25.0,55.0,23,POINT (55 25)
597,4322,NAKHLAT JABAL ALI,"Al Nahda 1, Sama Residence",25.0,55.0,23,POINT (55 25)
598,3408,NAKHLAT JABAL ALI,"Al Nahda 1, Terminus 1",25.0,55.0,20,POINT (55 25)
603,4366,NAKHLAT JABAL ALI,"Al Nahda 1, Terminus 2",25.0,55.0,20,POINT (55 25)
609,3410,NAKHLAT JABAL ALI,"Al Nahda 1, Zaafranah 1",25.0,55.0,22,POINT (55 25)
611,3400,NAKHLAT JABAL ALI,"Al Nahda 1, Zaafranah 2",25.0,55.0,22,POINT (55 25)
614,4202,NAKHLAT JABAL ALI,Al Nahda Metro Station 1,25.0,55.0,13,POINT (55 25)
620,4188,NAKHLAT JABAL ALI,Al Nahda Metro Station 2,25.0,55.0,13,POINT (55 25)
629,3053,NAKHLAT JABAL ALI,"Al Nahda, 19A Street 1",25.0,55.0,22,POINT (55 25)
633,4150,NAKHLAT JABAL ALI,"Al Nahda, 19A Street 2",25.0,55.0,22,POINT (55 25)
634,4576,NAKHLAT JABAL ALI,"Al Nahda, Al Ameen Private School",25.0,55.0,22,POINT (55 25)
635,3049,NAKHLAT JABAL ALI,"Al Nahda, Canary Bldg 1",25.0,55.0,22,POINT (55 25)
640,3776,NAKHLAT JABAL ALI,"Al Nahda, Canary Bldg 2",25.0,55.0,22,POINT (55 25)
644,3055,NAKHLAT JABAL ALI,"Al Nahda, Emirates College 1 1",25.0,55.0,22,POINT (55 25)
648,3050,NAKHLAT JABAL ALI,"Al Nahda, Emirates College 2 2",25.0,55.0,22,POINT (55 25)
653,3054,NAKHLAT JABAL ALI,"Al Nahda, Madina Super Market 1",25.0,55.0,22,POINT (55 25)
657,3436,NAKHLAT JABAL ALI,"Al Nahda, Madina Super Market 2",25.0,55.0,22,POINT (55 25)
662,3437,NAKHLAT JABAL ALI,"Al Nahda, Motawa Bldg",25.0,55.0,24,POINT (55 25)
666,4151,NAKHLAT JABAL ALI,"Al Nahda, Park 1",25.0,55.0,22,POINT (55 25)
668,4152,NAKHLAT JABAL ALI,"Al Nahda, Park 2",25.0,55.0,13A,POINT (55 25)
671,1896,NAKHLAT JABAL ALI,"Al Nahda, Shabab Alahli Club 1",25.0,55.0,13,POINT (55 25)
679,1949,NAKHLAT JABAL ALI,"Al Nahda, Shabab Alahli Club 2",25.0,55.0,13,POINT (55 25)
687,3051,NAKHLAT JABAL ALI,"Al Nahda, The Sheffeild Private School 1",25.0,55.0,13A,POINT (55 25)
691,3407,NAKHLAT JABAL ALI,"Al Nahda, The Sheffeild Private School 2",25.0,55.0,13A,POINT (55 25)
692,3052,NAKHLAT JABAL ALI,"Al Nahda, Zuleikha Hospital 1",25.0,55.0,13A,POINT (55 25)
696,3406,NAKHLAT JABAL ALI,"Al Nahda, Zuleikha Hospital 2",25.0,55.0,13A,POINT (55 25)
697,2017,NAKHLAT JABAL ALI,Al Nakhal,25.0,55.0,10,POINT (55 25)
710,2098,NAKHLAT JABAL ALI,Al Nakhal 1 1,25.0,55.0,10,POINT (55 25)
715,1449,NAKHLAT JABAL ALI,Al Nakhal 1 2,25.0,55.0,11A,POINT (55 25)
727,4740,NAKHLAT JABAL ALI,Al Noor Building 2,25.0,55.0,F21,POINT (55 25)
728,3279,NAKHLAT JABAL ALI,Al Quoz 4th Street,25.0,55.0,21,POINT (55 25)
729,2800,NAKHLAT JABAL ALI,Al Quoz Depot 1,25.0,55.0,21,POINT (55 25)
732,2732,NAKHLAT JABAL ALI,Al Quoz Depot 2,25.0,55.0,21,POINT (55 25)
733,2615,NAKHLAT JABAL ALI,Al Quoz Mall 1,25.0,55.0,F26,POINT (55 25)
734,3791,NAKHLAT JABAL ALI,Al Quoz Mall 2,25.0,55.0,F25,POINT (55 25)
736,2756,NAKHLAT JABAL ALI,"Al Quoz, Al Futtaim Motors",25.0,55.0,10,POINT (55 25)
740,1582,NAKHLAT JABAL ALI,"Al Quoz, Al Futtaim Private Staff Accomm",25.0,55.0,F16,POINT (55 25)
741,4135,NAKHLAT JABAL ALI,"Al Quoz, Al Habtoor Engineering 1",25.0,55.0,F26,POINT (55 25)
742,4145,NAKHLAT JABAL ALI,"Al Quoz, Al Habtoor Engineering 2",25.0,55.0,F26,POINT (55 25)
743,4124,NAKHLAT JABAL ALI,"Al Quoz, Al Khail Gate 1",25.0,55.0,15,POINT (55 25)
748,4125,NAKHLAT JABAL ALI,"Al Quoz, Al Khail Gate 2",25.0,55.0,15,POINT (55 25)
753,4876,NAKHLAT JABAL ALI,"Al Quoz, Al Khail Gate 3",25.0,55.0,15,POINT (55 25)
758,5143,NAKHLAT JABAL ALI,"Al Quoz, Al Khail Gate Entrance 1",25.0,55.0,15,POINT (55 25)
764,4136,NAKHLAT JABAL ALI,"Al Quoz, Al Qeaim Public Kitchen 1",25.0,55.0,F26,POINT (55 25)
765,4144,NAKHLAT JABAL ALI,"Al Quoz, Al Qeaim Public Kitchen 2",25.0,55.0,F26,POINT (55 25)
766,3792,NAKHLAT JABAL ALI,"Al Quoz, Al Shamsi Steel Manufacturing C",25.0,55.0,F25,POINT (55 25)
768,4143,NAKHLAT JABAL ALI,"Al Quoz, Al Shamsi Steel Manufacturing C",25.0,55.0,F26,POINT (55 25)
769,3793,NAKHLAT JABAL ALI,"Al Quoz, Al Shirawi Equipment Co 2",25.0,55.0,F25,POINT (55 25)
770,3989,NAKHLAT JABAL ALI,"Al Quoz, Al Waaha Street 1",25.0,55.0,F16,POINT (55 25)
771,3990,NAKHLAT JABAL ALI,"Al Quoz, Al Waaha Street, Asco Labour Ca",25.0,55.0,F16,POINT (55 25)
772,2805,NAKHLAT JABAL ALI,"Al Quoz, APEX Concrete Factory",25.0,55.0,21,POINT (55 25)
774,2786,NAKHLAT JABAL ALI,"Al Quoz, AST Company 1",25.0,55.0,63E,POINT (55 25)
776,2746,NAKHLAT JABAL ALI,"Al Quoz, AST Company 2",25.0,55.0,15,POINT (55 25)
780,3795,NAKHLAT JABAL ALI,"Al Quoz, Azzani Ready Mix 1",25.0,55.0,F25,POINT (55 25)
782,4140,NAKHLAT JABAL ALI,"Al Quoz, Azzani Ready Mix 2",25.0,55.0,F26,POINT (55 25)
783,3781,NAKHLAT JABAL ALI,"Al Quoz, Bin Ghaleith Masjid 1",25.0,55.0,12,POINT (55 25)
784,4131,NAKHLAT JABAL ALI,"Al Quoz, Bin Ghaleith Masjid 2",25.0,55.0,12,POINT (55 25)
785,3244,NAKHLAT JABAL ALI,"Al Quoz, Bin Hindi 2",25.0,55.0,21,POINT (55 25)
787,4127,NAKHLAT JABAL ALI,"Al Quoz, Bus Station 2",25.0,55.0,63E,POINT (55 25)
789,2959,NAKHLAT JABAL ALI,"Al Quoz, Bus Station 4",25.0,55.0,F26,POINT (55 25)
790,4129,NAKHLAT JABAL ALI,"Al Quoz, Bus Station A1",25.0,55.0,7,POINT (55 25)
791,4053,NAKHLAT JABAL ALI,"Al Quoz, Bus Station A3",25.0,55.0,12,POINT (55 25)
792,4133,NAKHLAT JABAL ALI,"Al Quoz, Bus Station B1",25.0,55.0,63E,POINT (55 25)
794,4073,NAKHLAT JABAL ALI,"Al Quoz, Bus Station B2",25.0,55.0,10,POINT (55 25)
795,4142,NAKHLAT JABAL ALI,"Al Quoz, Bus Station B4",25.0,55.0,96,POINT (55 25)
796,1581,NAKHLAT JABAL ALI,"Al Quoz, Cement Factory",25.0,55.0,7,POINT (55 25)
798,2777,NAKHLAT JABAL ALI,"Al Quoz, Cemetery",25.0,55.0,21,POINT (55 25)
799,3794,NAKHLAT JABAL ALI,"Al Quoz, Cemex RMC Topmix 1",25.0,55.0,F25,POINT (55 25)
801,4141,NAKHLAT JABAL ALI,"Al Quoz, Cemex RMC Topmix 2",25.0,55.0,F26,POINT (55 25)
802,3025,NAKHLAT JABAL ALI,"Al Quoz, Clinic 1",25.0,55.0,7,POINT (55 25)
803,2678,NAKHLAT JABAL ALI,"Al Quoz, Clinic 2",25.0,55.0,7,POINT (55 25)
804,2727,NAKHLAT JABAL ALI,"Al Quoz, Clinical Pathology Services 1",25.0,55.0,21,POINT (55 25)
806,3307,NAKHLAT JABAL ALI,"Al Quoz, Clinical Pathology Services 2",25.0,55.0,F30,POINT (55 25)
808,1583,NAKHLAT JABAL ALI,"Al Quoz, Credence High School",25.0,55.0,F16,POINT (55 25)
809,3787,NAKHLAT JABAL ALI,"Al Quoz, Dubai Center Driving School 1",25.0,55.0,12,POINT (55 25)
812,4139,NAKHLAT JABAL ALI,"Al Quoz, Dubai Center Driving School 2",25.0,55.0,F26,POINT (55 25)
813,2679,NAKHLAT JABAL ALI,"Al Quoz, Dubai Municipality Center 2",25.0,55.0,7,POINT (55 25)
814,2804,NAKHLAT JABAL ALI,"Al Quoz, Dynamic Industries",25.0,55.0,21,POINT (55 25)
816,2729,NAKHLAT JABAL ALI,"Al Quoz, Emirates Glass 1",25.0,55.0,21,POINT (55 25)
819,4225,NAKHLAT JABAL ALI,"Al Quoz, Emirates Glass 2",25.0,55.0,21,POINT (55 25)
822,3783,NAKHLAT JABAL ALI,"Al Quoz, Emirates Housing Al Khail Gate",25.0,55.0,15,POINT (55 25)
826,3380,NAKHLAT JABAL ALI,"Al Quoz, Emirates Post Office 1",25.0,55.0,50,POINT (55 25)
828,2864,NAKHLAT JABAL ALI,"Al Quoz, Emirates Post Office 2",25.0,55.0,50,POINT (55 25)
829,2606,NAKHLAT JABAL ALI,"Al Quoz, Falaknaz 1",25.0,55.0,12,POINT (55 25)
831,4361,NAKHLAT JABAL ALI,"Al Quoz, Falaknaz 2",25.0,55.0,12,POINT (55 25)
833,3538,NAKHLAT JABAL ALI,"Al Quoz, FARNEK Staff Accommodation",25.0,55.0,F16,POINT (55 25)
834,2728,NAKHLAT JABAL ALI,"Al Quoz, Galaxy Paper Industries",25.0,55.0,21,POINT (55 25)
836,2609,NAKHLAT JABAL ALI,"Al Quoz, Gargash 1",25.0,55.0,12,POINT (55 25)
838,4130,NAKHLAT JABAL ALI,"Al Quoz, Gargash 2",25.0,55.0,12,POINT (55 25)
840,2737,NAKHLAT JABAL ALI,"Al Quoz, Gargash Construction Accommodat",25.0,55.0,21,POINT (55 25)
841,5096,NAKHLAT JABAL ALI,"Al Quoz, Gargash Construction Accommodat",25.0,55.0,15,POINT (55 25)
845,2773,NAKHLAT JABAL ALI,"Al Quoz, Housing 1",25.0,55.0,21,POINT (55 25)
846,2774,NAKHLAT JABAL ALI,"Al Quoz, Housing 2",25.0,55.0,21,POINT (55 25)
847,2611,NAKHLAT JABAL ALI,"Al Quoz, Industrial Area 3 Terminus",25.0,55.0,21,POINT (55 25)
851,2772,NAKHLAT JABAL ALI,"Al Quoz, Intersection",25.0,55.0,21,POINT (55 25)
853,3027,NAKHLAT JABAL ALI,"Al Quoz, J Mart Supermarket 1",25.0,55.0,7,POINT (55 25)
854,3721,NAKHLAT JABAL ALI,"Al Quoz, J Mart Supermarket 2",25.0,55.0,7,POINT (55 25)
855,3220,NAKHLAT JABAL ALI,"Al Quoz, Jumbo Electronics Stores 1",25.0,55.0,84,POINT (55 25)
857,3225,NAKHLAT JABAL ALI,"Al Quoz, Jumbo Electronics Stores 2",25.0,55.0,84,POINT (55 25)
859,3780,NAKHLAT JABAL ALI,"Al Quoz, Kanoo Machinery Company 1",25.0,55.0,12,POINT (55 25)
860,4132,NAKHLAT JABAL ALI,"Al Quoz, Kanoo Machinery Company 2",25.0,55.0,12,POINT (55 25)
861,4437,NAKHLAT JABAL ALI,"Al Quoz, Latifa Bint Hamdan Street 1",25.0,55.0,15,POINT (55 25)
867,4438,NAKHLAT JABAL ALI,"Al Quoz, Latifa Bint Hamdan Street 2",25.0,55.0,15,POINT (55 25)
871,2608,NAKHLAT JABAL ALI,"Al Quoz, Nabooda Cars 1",25.0,55.0,12,POINT (55 25)
873,4359,NAKHLAT JABAL ALI,"Al Quoz, Nabooda Cars 2",25.0,55.0,12,POINT (55 25)
875,2748,NAKHLAT JABAL ALI,"Al Quoz, New Housing Junction 2",25.0,55.0,15,POINT (55 25)
879,3796,NAKHLAT JABAL ALI,"Al Quoz, Pure Water Filling Company 1",25.0,55.0,F25,POINT (55 25)
880,3786,NAKHLAT JABAL ALI,"Al Quoz, Pure Water Filling Company 2",25.0,55.0,12,POINT (55 25)
882,2803,NAKHLAT JABAL ALI,"Al Quoz, T. Choithram Stores 1",25.0,55.0,21,POINT (55 25)
885,4137,NAKHLAT JABAL ALI,"Al Quoz, T. Choithram Stores 2",25.0,55.0,F26,POINT (55 25)
886,1814,NAKHLAT JABAL ALI,"Al Quoz, Taj Al Madina Supermarket",25.0,55.0,F16,POINT (55 25)
887,2607,NAKHLAT JABAL ALI,"Al Quoz, Technical Resources Est 1",25.0,55.0,12,POINT (55 25)
889,4360,NAKHLAT JABAL ALI,"Al Quoz, Technical Resources Est 2",25.0,55.0,12,POINT (55 25)
891,2781,NAKHLAT JABAL ALI,"Al Quoz, Unimex 1",25.0,55.0,21,POINT (55 25)
892,2776,NAKHLAT JABAL ALI,"Al Quoz, Yusuf Motors 1",25.0,55.0,21,POINT (55 25)
893,2752,NAKHLAT JABAL ALI,"Al Quoz, Yusuf Motors 2",25.0,55.0,21,POINT (55 25)
894,4323,NAKHLAT JABAL ALI,"Al Qusais 1, LuLu Hypermarket",25.0,55.0,23,POINT (55 25)
895,2020,NAKHLAT JABAL ALI,"Al Qusais 3, 22nd Street 1",25.0,55.0,F02,POINT (55 25)
896,2159,NAKHLAT JABAL ALI,"Al Qusais 3, Masjid Bin Tahnoon",25.0,55.0,F02,POINT (55 25)
897,1473,NAKHLAT JABAL ALI,Al Qusais Depot Entrance 1,25.0,55.0,F24,POINT (55 25)
898,1468,NAKHLAT JABAL ALI,Al Qusais Depot Entrance 2,25.0,55.0,F24,POINT (55 25)
899,1454,NAKHLAT JABAL ALI,"Al Qusais Ind Area 3, Atiq Abdullah Flou",25.0,55.0,F24,POINT (55 25)
900,1474,NAKHLAT JABAL ALI,"Al Qusais Ind Area 3, Atiq Abdullah Flou",25.0,55.0,F24,POINT (55 25)
901,2169,NAKHLAT JABAL ALI,Al Qusais Industrial Area 1,25.0,55.0,13B,POINT (55 25)
905,2146,NAKHLAT JABAL ALI,Al Qusais Industrial Area 2,25.0,55.0,13B,POINT (55 25)
911,1471,NAKHLAT JABAL ALI,"Al Qusais Industrial Area 3, Masjid Must",25.0,55.0,F24,POINT (55 25)
912,1472,NAKHLAT JABAL ALI,"Al Qusais Industrial Area 3, Masjid Must",25.0,55.0,43,POINT (55 25)
916,5207,NAKHLAT JABAL ALI,"Al Qusais Industrial Area 3, Terminus",25.0,55.0,F22,POINT (55 25)
918,2144,NAKHLAT JABAL ALI,Al Qusais Industrial Area 4 - A,25.0,55.0,C26,POINT (55 25)
920,2145,NAKHLAT JABAL ALI,Al Qusais Industrial Area 4 - B,25.0,55.0,C26,POINT (55 25)
922,3147,NAKHLAT JABAL ALI,Al Qusais Industrial Area 5,25.0,55.0,62,POINT (55 25)
923,3153,NAKHLAT JABAL ALI,"Al Qusais Industrial Area 5, Al Wasl 1",25.0,55.0,62,POINT (55 25)
924,3149,NAKHLAT JABAL ALI,"Al Qusais Industrial Area 5, Al Wasl 2",25.0,55.0,62,POINT (55 25)
925,3148,NAKHLAT JABAL ALI,"Al Qusais Industrial Area 5, Tasjeel",25.0,55.0,62,POINT (55 25)
926,2143,NAKHLAT JABAL ALI,"Al Qusais Industrial Area, Terminus 1",25.0,55.0,C26,POINT (55 25)
928,1811,NAKHLAT JABAL ALI,"Al Qusais Industrial Area, Terminus 2",25.0,55.0,43,POINT (55 25)
932,4215,NAKHLAT JABAL ALI,Al Qusais Metro Station 1,25.0,55.0,13,POINT (55 25)
936,4185,NAKHLAT JABAL ALI,Al Qusais Metro Station 2,25.0,55.0,13,POINT (55 25)
939,2293,NAKHLAT JABAL ALI,"Al Qusais, Bus Station 1",25.0,55.0,33,POINT (55 25)
940,2207,NAKHLAT JABAL ALI,"Al Qusais, Bus Station 2",25.0,55.0,32C,POINT (55 25)
941,2841,NAKHLAT JABAL ALI,"Al Qusais, Bus Station 3",25.0,55.0,63E,POINT (55 25)
942,2647,NAKHLAT JABAL ALI,"Al Qusais, Bus Station 4",25.0,55.0,13B,POINT (55 25)
943,2002,NAKHLAT JABAL ALI,"Al Qusais, Bus Station 5",25.0,55.0,34,POINT (55 25)
944,3745,NAKHLAT JABAL ALI,"Al Qusais, Bus Station 6",25.0,55.0,97,POINT (55 25)
945,2960,NAKHLAT JABAL ALI,"Al Qusais, Bus Station 7",25.0,55.0,13A,POINT (55 25)
946,2989,NAKHLAT JABAL ALI,"Al Qusais, Bus Station 8",25.0,55.0,13D,POINT (55 25)
947,4175,NAKHLAT JABAL ALI,"Al Qusais, Civil Defence Intersection",25.0,55.0,13,POINT (55 25)
951,4445,NAKHLAT JABAL ALI,"Al Qusais, Lamprell Accommodation",25.0,55.0,97,POINT (55 25)
952,1531,NAKHLAT JABAL ALI,"Al Qusais, Police Station 1",25.0,55.0,13,POINT (55 25)
956,2210,NAKHLAT JABAL ALI,"Al Qusais, Police Station 2",25.0,55.0,13,POINT (55 25)
960,2104,NAKHLAT JABAL ALI,"Al Qusais, Public Transport Depot 1",25.0,55.0,13D,POINT (55 25)
967,2007,NAKHLAT JABAL ALI,"Al Qusais, Public Transport Depot 2",25.0,55.0,13D,POINT (55 25)
971,2206,NAKHLAT JABAL ALI,"Al Qusais, Qutami Al Suweidi Masjid 1",25.0,55.0,13,POINT (55 25)
976,2209,NAKHLAT JABAL ALI,"Al Qusais, Qutami Al Suweidi Masjid 2",25.0,55.0,13,POINT (55 25)
980,4173,NAKHLAT JABAL ALI,Al Ras Metro Station 1,25.0,55.0,5,POINT (55 25)
983,4221,NAKHLAT JABAL ALI,Al Ras Metro Station 2,25.0,55.0,C09,POINT (55 25)
987,1738,NAKHLAT JABAL ALI,"Al Ras, Public Library",25.0,55.0,5,POINT (55 25)
990,1593,NAKHLAT JABAL ALI,"Al Rashidiya, Street 33A, Al Jahiz Boys",25.0,55.0,11A,POINT (55 25)
993,2447,NAKHLAT JABAL ALI,Al Rigga Metro Station A 1,25.0,55.0,77,POINT (55 25)
995,2465,NAKHLAT JABAL ALI,Al Rigga Metro Station A 2,25.0,55.0,77,POINT (55 25)
997,1575,NAKHLAT JABAL ALI,Al Sabkha Marine Transport Station,25.0,55.0,CR4,POINT (55 25)
998,2629,NAKHLAT JABAL ALI,Al Sabkha Marine Transport Station 1,25.0,55.0,C09,POINT (55 25)
1000,1735,NAKHLAT JABAL ALI,Al Sabkha Marine Transport Station 2,25.0,55.0,5,POINT (55 25)
1004,3460,NAKHLAT JABAL ALI,"Al Safa 1, Street 19, Jumeirah College 1",25.0,55.0,F20,POINT (55 25)
1005,3481,NAKHLAT JABAL ALI,"Al Safa 1, Street 19, Jumeirah College 2",25.0,55.0,F20,POINT (55 25)
1006,3872,NAKHLAT JABAL ALI,Al Safa Bus Terminus,25.0,55.0,F15,POINT (55 25)
